path,domain,type,title,status,version,lines,first_commit,last_commit,code_refs,dead_refs,flag,flag_id,flag_note,review_basis
property-context/PROPERTY_CONTEXT_JIT_SLICE_3_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 3 inventory and initial implementation,,,71,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_CAPITAL_TIMELINE_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 4 Capital Timeline adoption,,,30,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_CLAIMS_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 4 claims and warranties adoption,,,44,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_COMPLETION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 4 completion audit,,,31,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_HOA_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 4 HOA approval adoption,,,29,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,"Property Context JIT — Slice 4 feature adoption, tranche 1",,,35,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_INSPECTION_SELLER_PREP_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 4 inspection audit and Seller Prep adoption,,,35,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_PERMITS_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 4 permit creation adoption,,,27,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_PLANNING_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 4 planning adoption,,,27,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_PROJECTS_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 4 project creation adoption,,,44,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_REPAIR_REPLACE_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 4 Repair vs. Replace adoption,,,27,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_4_RESERVE_FUND_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 4 Reserve Fund adoption,,,37,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_5_COMPLETION.md,Property Context & Property Setup,Status / phase record,Property Context JIT — Slice 5 completion,,,40,2026-07-18,2026-07-18,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_5_IMPLEMENTATION.md,Property Context & Property Setup,Status / phase record,"Property Context JIT — Slice 5 hardening, tranche 1",,,53,2026-07-18,2026-07-18,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JIT_SLICE_5_TRANCHE_2.md,Property Context & Property Setup,Status / phase record,"Property Context JIT — Slice 5 hardening, tranche 2",,,38,2026-07-18,2026-07-18,0,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_CONTEXT_JUST_IN_TIME_CAPTURE_FRD.md,Property Context & Property Setup,Requirements (FRD/PRD),Property Context Platform — Just-in-Time Inline Context Capture FRD,Proposed for implementation,1.0,1282,2026-07-17,2026-07-23,3,0,,,,"inventory, metadata and cited-path checks only"
property-context/PROPERTY_INTELLIGENCE_PHASE1_RECOMMENDATION.md,"Property Intelligence, Environment & Event Radar",Status / phase record,Property Intelligence — Phase 1 Recommendation (Free Public Sources),Recommendation — not yet approved for implementation,2.0,250,2026-07-26,2026-07-26,0,0,ORANGE,C7,"""Not yet approved"" (Jul 26) but functional/PROPERTY_INTELLIGENCE_*, NYC_ZAP and PROPERTY_BRIEF (Jul 30-31) look like its follow-through.",targeted cross-document and/or code-path review
property-context/phase8-archetypes.example.json,Property Context & Property Setup,Data / asset,phase8-archetypes.example.json,,,0,2026-07-17,2026-07-17,0,0,,,,"inventory, metadata and cited-path checks only"
schema-intelligence-pass1.md,Data Architecture (Pass 1-7),Feature reference,PASS 1 — Schema Intelligence Extraction,,,297,2026-03-27,2026-03-27,2,1,YELLOW,H,"Historical snapshot (last changed 2026-03-27, before the Jul 2026 launch-readiness work). Verify against code before use.",git-date heuristic only
wiki/00-introduction.md,Code-Grounded Wiki (existing docs/wiki),Feature reference,Introduction,,,106,2026-08-22,2026-09-22,2,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/01-getting-started.md,Code-Grounded Wiki (existing docs/wiki),Feature reference,Getting Started,,,126,2026-08-22,2026-08-22,2,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/02-architecture-and-data-model.md,Code-Grounded Wiki (existing docs/wiki),Feature reference,Architecture & Data Model,,,169,2026-08-22,2026-08-22,5,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/README.md,Code-Grounded Wiki (existing docs/wiki),Status / phase record,Contract to Cozy — Wiki,,,51,2026-08-22,2026-09-22,1,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/features/01-onboarding-and-property-setup.md,Code-Grounded Wiki (existing docs/wiki),Feature reference,"Onboarding, Auth & Property Setup",,,114,2026-08-22,2026-09-09,0,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/features/02-home-health-inventory-and-maintenance.md,Code-Grounded Wiki (existing docs/wiki),Status / phase record,"Home Health, Inventory & Maintenance",,,109,2026-08-22,2026-09-09,9,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/features/03-guidance-ai-concierge-and-personalization.md,Code-Grounded Wiki (existing docs/wiki),Feature reference,"Guidance, AI Concierge & Personalization",,,107,2026-08-22,2026-09-22,37,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/features/04-coverage-risk-and-financial-tools.md,Code-Grounded Wiki (existing docs/wiki),Feature reference,"Coverage, Risk & Financial Tools",,,131,2026-08-22,2026-08-22,5,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/features/05-marketplace-providers-and-services.md,Code-Grounded Wiki (existing docs/wiki),Feature reference,"Execution, Providers & Services",,,113,2026-08-22,2026-08-22,0,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/features/06-home-events-environment-and-community.md,Code-Grounded Wiki (existing docs/wiki),Feature reference,"Home Events, Environment & Community",,,138,2026-08-22,2026-09-22,30,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/features/07-sale-buyer-and-life-transitions.md,Code-Grounded Wiki (existing docs/wiki),Feature reference,"Sale, Buyer & Life Transitions",,,98,2026-08-22,2026-08-22,25,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
wiki/features/08-admin-analytics-and-platform-operations.md,Code-Grounded Wiki (existing docs/wiki),Feature reference,"Admin, Analytics & Platform Operations",,,194,2026-08-22,2026-08-22,25,0,YELLOW,W,"2026 code snapshot. Home Actions/Resolution Center and Emergency entry paths were rechecked 2026-09-22; other claims need current route, service, and render-path verification before implementation.",wiki snapshot; selected paths rechecked
